chrom	start	end	KR	VC	VC_SQRT	weight	GC	E1	E2	E3	binary	HMM2	HMM3	HMM3P	HMM4	HMM5	HMM6	HMM7	HMM8	HMM9
chr20	8250000	8500000	0.8380837476573896	1.306132993681774	0.8501222281959507	0.0018094436415338185	0.377704	-0.38918749788808354	0.10109386364526658	-0.3354068412807789	0.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	3.0	4.0
chr20	8500000	8750000	0.7741218191471936	1.1873833088876815	0.810556217861188	0.001850444327142074	0.37634	-0.49346707467242684	-0.0621769033134221	-0.4311672981104031	0.0	0.0	1.0	1.0	1.0	1.0	2.0	1.0	3.0	4.0
chr20	8750000	9000000	0.8678215192466054	1.3532881954734934	0.8653321082485499	0.0015933796844162637	0.397432	-0.837103928327762	-0.14828146623663363	-0.3203646480209899	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0
chr20	9000000	9250000	0.7634177042356355	1.1763862405878154	0.8067939630653636	0.0018535689200723845	0.394064	-0.9156401365410145	-0.1194812105959431	-0.2831468511515496	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
chr20	9250000	9500000	0.9537496232403081	1.5495323390724316	0.9259509765101644	0.0015506486182660496	0.394124	-0.660023774519435	-0.035295425620916164	-0.2986355946713787	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	2.0
chr20	9500000	9750000	0.9556012066863744	1.5659671170294216	0.9308484735891508	0.0015833422653150043	0.402596	-0.6057393246231242	-0.04949225637502205	-0.32257901957250207	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	2.0
chr20	9750000	10000000	0.8453130359048067	1.3599464499529847	0.8674582377509276	0.0016863191391495007	0.379108	-0.5939406311745313	-0.14340300286908297	-0.41666083784459373	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	2.0
chr20	10000000	10250000	0.8596579551793058	1.3958288457441037	0.8788277388861088	0.0017104688052684972	0.398008	-0.6423441628896279	-0.09764047591274355	-0.3932385644498791	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0
chr20	10250000	10500000	1.026878751035545	1.768172060923641	0.9891221645251418	0.001356128649397603	0.39626	-0.1923400162642058	0.09748310257013887	-0.41175611256454586	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	10500000	10750000	1.1348003157476596	1.986329241798566	1.0483668741746128	0.001267545820325842	0.420436	-0.161131174299177	0.06352402015525033	-0.45482737207860463	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	10750000	11000000	0.9315133418787884	1.5588344315060203	0.9287261343051314	0.001625726356462587	0.399452	-0.47580961310226383	-0.1448535246867943	-0.4569247297908975	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	11000000	11250000	0.9275542362816869	1.5550105983914282	0.927586348646045	0.0016757025537389647	0.380608	-0.29823893467253587	-0.14021033396971688	-0.4681473442524512	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	11250000	11500000	0.9609545957643827	1.6108880324519572	0.9441051122938624	0.001579543009150635	0.377384	-0.22436932456973505	-0.17462490525533023	-0.4288756665631654	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	11500000	11750000	0.8724183925196191	1.3778694005007015	0.8731557122530447	0.0016638049572063106	0.382812	-0.6535331268857856	-0.48720825533675766	-0.47035989036222486	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
chr20	11750000	12000000	0.8366431577637311	1.2701248939388496	0.8383220432104953	0.001758888799182308	0.396792	-0.8602398495262343	-0.32925841264614053	-0.34246546176119336	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
chr20	12000000	12250000	0.7237933386266956	1.0485493765680594	0.7616967717758222	0.002121632479521221	0.38918	-0.990231071165583	-0.47125437244363855	-0.33066589195970986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	12250000	12500000	0.700262365706444	0.9885926465231403	0.739599075540492	0.0022088061520481	0.386016	-1.0761698074076211	-0.5809768144227735	-0.2857836097788796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	12500000	12750000	0.6640296645718887	0.9373986984089038	0.7201945737124333	0.0022969929255445575	0.380396	-1.1104104484821369	-0.5463026395550129	-0.2659096226730863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	12750000	13000000	0.812588029414626	1.2464155066419038	0.830460716052665	0.0018122041052201655	0.393164	-0.9643848710967743	-0.27403171562890727	-0.2232422777118978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	13000000	13250000	0.9566644663164665	1.5642275365350844	0.9303313057052275	0.001542566005562166	0.400004	-0.7076429022359295	0.013457214019283738	-0.21498576544840764	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	2.0
chr20	13250000	13500000	0.9856872205944097	1.6581405534321711	0.9578518498592375	0.0014474898520786064	0.400872	-0.459828824286389	0.16932876805265876	-0.1850984017927827	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	13500000	13750000	0.9550381229086551	1.6181058722652912	0.946217854810318	0.0014136797372375901	0.38626	-0.18101825798312549	0.22873348262852594	-0.22573165736541304	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	13750000	14000000	0.9326237197688554	1.540051828126603	0.9231140053972959	0.0014383676253624921	0.404256	-0.49192099297295455	0.05389283257252446	-0.2570714836948941	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	14000000	14250000	0.8210173667878213	1.3053666050723807	0.8498727820844948	0.0016603899083510703	0.37298	-0.6561812796471259	-0.25047853235183604	-0.29505204054997286	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	14250000	14500000	0.8425998458589388	1.3473071203472757	0.8634177533995308	0.0016872780879108572	0.365512	-0.350425023165564	-0.32095263046348754	-0.44208586263072996	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	14500000	14750000	0.8723385478528469	1.4119148966089892	0.8838772014818936	0.0017204707002455913	0.366704	-0.23984805259462333	-0.19895762108097556	-0.44188685347987544	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	14750000	15000000	0.9404733824767342	1.545136755725435	0.9246367137752628	0.001563981341990692	0.382372	-0.13554584156954777	-0.13411841882253042	-0.4647212506775071	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	15000000	15250000	0.8730089167252102	1.417989235957514	0.8857764688777747	0.0017004837870489857	0.382036	-0.26694382211989337	-0.2612276707454121	-0.5251159356609914	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	15250000	15500000	0.9276374029757689	1.5248416499581672	0.9185441693428626	0.0015733634411512216	0.383592	-0.3108629329402518	-0.19219102435843607	-0.45512761610965696	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	15500000	15750000	0.9054498441369065	1.489506674602329	0.9078391314548089	0.001601466223101061	0.393728	-0.41146548240216846	-0.2741945171488448	-0.4924749947736928	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	15750000	16000000	0.9555985491954548	1.6130331095650212	0.9447334938103722	0.001485423524347505	0.382688	-0.25241120270411643	-0.06626479252351267	-0.39634676632248805	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	16000000	16250000	0.9787436485048132	1.6557116286859985	0.9571500388179675	0.0014976910539514653	0.407104	-0.3586558016239371	-0.06693661121381975	-0.3341549555236951	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	16250000	16500000	0.9449756589469338	1.5912822709365249	0.9383422769403112	0.001542666267942107	0.40704	-0.378034061156101	-0.095242075753171	-0.3226970210795754	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	16500000	16750000	0.9877837049917833	1.6727668164696405	0.9620671239823564	0.0013952053080227439	0.418984	-0.4857627729875486	0.043538097271776884	-0.2261413975322444	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	16750000	17000000	0.8942895508210119	1.4663001031126042	0.9007392845661388	0.0015967924193812555	0.396036	-0.8363269363809512	-0.010276224297719993	-0.15699239266973267	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
chr20	17000000	17250000	0.8127179717313268	1.3006709542275263	0.8483428283028394	0.0017769435286640479	0.393928	-1.0704800447534881	0.01796608872587206	-0.034097015563939556	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
chr20	17250000	17500000	0.9012878374035612	1.5182036703096125	0.916542673747758	0.0015471479530258592	0.417216	-0.7243580555514259	0.2757936449049811	-0.20828961844048535	0.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	2.0	2.0
chr20	17500000	17750000	1.1177114499264815	2.100123757911819	1.0779785415121605	0.0013335925537541675	0.468932	-0.022016279486578198	0.5444611764234045	-0.260401735051661	0.0	0.0	1.0	1.0	1.0	2.0	3.0	3.0	5.0	5.0
chr20	17750000	18000000	1.1898772777993853	2.276109290439175	1.122236080806956	0.0012152919896683079	0.465096	0.13917883982894863	0.5378759006501636	-0.20449737593393374	1.0	0.0	1.0	1.0	1.0	2.0	3.0	3.0	5.0	5.0
chr20	18000000	18250000	1.061449607197512	1.9396403611183823	1.0359726214346872	0.001231160565327964	0.442332	-0.14210288208319563	0.3494427446266731	-0.34045875283162114	0.0	0.0	1.0	1.0	1.0	2.0	3.0	3.0	5.0	5.0
chr20	18250000	18500000	1.0188735460466487	1.8486996344365618	1.01139510983601	0.001331863483060848	0.409272	0.010486160277945458	0.37987339756653343	-0.305605972466159	1.0	0.0	1.0	1.0	1.0	2.0	3.0	3.0	5.0	5.0
chr20	18500000	18750000	1.08400632787941	1.9775624049016964	1.0460507865874438	0.001263885122471165	0.43292	0.14303906807369002	0.3826234602860362	-0.3087215364848117	1.0	0.0	1.0	1.0	1.0	2.0	3.0	3.0	5.0	5.0
chr20	18750000	19000000	0.9748726195259997	1.7206073075470079	0.9757275178622288	0.0015161470630631745	0.42212	-0.24539364561763624	0.2790577362999597	-0.3042384402250987	0.0	0.0	1.0	1.0	1.0	2.0	2.0	3.0	3.0	4.0
chr20	19000000	19250000	0.9276439161538106	1.6193466919185948	0.9465805816054348	0.0015953066342084547	0.41352	-0.3196643209724118	0.2000094521042785	-0.31300797107150896	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	19250000	19500000	0.9873478212846794	1.7335669794815107	0.9793952306751299	0.0014794920864152797	0.435208	-0.5589940907680366	0.3316540761979493	-0.2244326874258908	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	19500000	19750000	1.0673230637227746	1.9120138764845371	1.0285684332856828	0.0013583721923672626	0.443816	-0.412832022160388	0.3603654190132093	-0.2719291647449458	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	19750000	20000000	1.072501281440336	1.9505806598916267	1.0388901502067576	0.0012888012803053707	0.444172	-0.16277197628122833	0.4653609513258752	-0.2042355963823221	0.0	0.0	1.0	1.0	1.0	2.0	2.0	3.0	3.0	4.0
chr20	20000000	20250000	0.9924411150379345	1.7737719692282559	0.9906872313233793	0.0014449451568648538	0.406016	-0.2125406180930969	0.3737002072265003	-0.2611491692747177	0.0	0.0	1.0	1.0	1.0	2.0	2.0	3.0	3.0	4.0
chr20	20250000	20500000	1.0206316967004316	1.8341220309933397	1.0073996266102336	0.0014445609097098729	0.432224	-0.0981327092007763	0.4708019529920951	-0.1617165181278807	0.0	0.0	1.0	1.0	1.0	2.0	2.0	3.0	3.0	4.0
chr20	20500000	20750000	1.0486857869274226	1.8975173723650605	1.0246618150482356	0.001346961793027783	0.39934	0.04833382340910303	0.4510386556700879	-0.23739585450767572	1.0	0.0	1.0	1.0	1.0	2.0	2.0	3.0	3.0	4.0
chr20	20750000	21000000	1.0410512638534521	1.8320580532040212	1.0068326425968865	0.0013634317988882164	0.435592	-0.49107725118997947	0.3611584986958579	-0.28797718902869995	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	21000000	21250000	0.9344011769947375	1.6143712484068191	0.9451252782378219	0.0015324899647793698	0.417816	-0.36999478963725557	0.4597893981321999	-0.2377334620090414	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	21250000	21500000	0.9360001547096048	1.6141360603679575	0.9450564309211918	0.0014885567051931405	0.39698	-0.22111143484046974	0.43882518146954813	-0.23113976461035204	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	21500000	21750000	0.999899665067767	1.6821054035989147	0.9647488615625729	0.0013912353436416082	0.440792	-0.8252799433181374	0.16074004782068943	-0.2766446590698152	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
chr20	21750000	22000000	0.7651311276801908	1.159229678649492	0.8008891636083905	0.0019537003112502886	0.40098	-1.2193844460214054	-0.3634681105923476	-0.10177588492053634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	22000000	22250000	0.742286715911624	1.113481550124754	0.784926848588727	0.002047903339664014	0.386476	-1.163547683138192	-0.3851234024929166	-0.09060761462447559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	22250000	22500000	0.9044546920508645	1.474414090453324	0.9032280330254714	0.0016495322452709652	0.40734	-0.9080111553101486	0.09203457116446176	-0.23693490981736925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	22500000	22750000	0.9167119936641518	1.5200446249586312	0.9170981994441323	0.0016585884252935728	0.434348	-0.8720412234658563	0.18984348556845665	-0.27902841493271235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	22750000	23000000	0.9195897520735858	1.5469614905097047	0.9251825291961095	0.0016258581378631033	0.42388	-0.8809953263278724	0.3057832879081941	-0.2755906061958552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	23000000	23250000	1.0531558095921796	1.8429942970110782	1.0098332527424492	0.0014040209399446752	0.464204	-0.5964402515223017	0.561947883373493	-0.2308982023727105	0.0	0.0	0.0	0.0	1.0	1.0	1.0	2.0	2.0	2.0
chr20	23250000	23500000	1.0425612192030147	1.8472033519134605	1.0109857304175707	0.0013345420550054774	0.448348	-0.31868891636135777	0.7227576683648668	-0.21531508498104499	0.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	3.0	4.0
chr20	23500000	23750000	0.9942414496775206	1.7348361838981252	0.9797536896587897	0.0014324663259228858	0.442972	-0.6373268535496629	0.6826808684443226	-0.2090060185643708	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0
chr20	23750000	24000000	0.9741656975255109	1.6808240342837386	0.9643813355149864	0.0015017256865182882	0.44762	-0.8335280395898493	0.6247626763474986	-0.2480269912848428	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
chr20	24000000	24250000	0.9723102535595157	1.674482067166854	0.9625602481528936	0.0015230261503734067	0.428512	-0.864020812934803	0.5529073873241748	-0.26414956937235357	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
chr20	24250000	24500000	0.9640598560029902	1.6578526508328753	0.9577686904406436	0.001553946764234798	0.437204	-0.9083521639581793	0.5492191015046002	-0.26357262488493766	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
chr20	24500000	24750000	0.9973979020378858	1.7547825625732878	0.9853699795549022	0.001525938641316214	0.461668	-0.7546913238601721	0.7284383868714673	-0.25546961062849227	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0
chr20	24750000	25000000	1.1634711722331523	2.1288653582471624	1.0853299041007385	0.0013090741717841604	0.478452	-0.4822534132957813	0.8015002438050141	-0.30087873205552335	0.0	0.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	4.0
chr20	25000000	25250000	1.1693860167809336	2.1715722621314506	1.0961621819044756	0.0012699136131272706	0.474896	-0.2676736135015453	0.8101176521073314	-0.24561716515893284	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	25250000	25500000	1.1650316336014603	2.117969664101978	1.082548940914692	0.0012102017776371536	0.47992	-0.15382464305790028	0.6206724009447707	-0.25183492810824504	0.0	0.0	1.0	1.0	1.0	1.0	2.0	3.0	3.0	4.0
chr20	25500000	25750000	1.008907323970851	1.6418030946636752	0.9531213694603451	0.001426524327584867	0.433864	-0.5822857819789132	0.3546484040705407	-0.30455260712237325	0.0	0.0	0.0	0.0	1.0	1.0	1.0	3.0	1.0	4.0
chr20	25750000	26000000	0.6320113208229541	0.8907665872553417	0.7020525657960368	0.002442341329148513	0.42712	-0.8087779615850033	0.11495061654238772	-0.2525466277852935	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0
chr20	26000000	26250000	0.4392144323254248	0.5022156722253012	0.5271482904267711	0.003746626881134356	0.400296	-1.0972639848662522	-0.4060811636589304	-0.31757412588530903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	26250000	26500000	0.22632542493202015	0.18752596629631557	0.3221205098266347		0.3866249010083279													
chr20	26500000	26750000	0.01781253909062663	0.004188780071446049	0.048142811722721536		0.3951423936553713													
chr20	26750000	27000000		0.001313809044674269	0.026962104988051808		0.392648													
chr20	27000000	27250000		0.0013867984360450619	0.027700929589644374		0.392484													
chr20	27250000	27500000		0.0008393780007641164	0.021550952172760995		0.392625050020008													
chr20	27500000	27750000		0.0007501687446442586	0.020373570880467526		0.3924939951961569													
chr20	27750000	28000000		0.0004622661453483539	0.01599313915538405		0.39260504201680674													
chr20	28000000	28250000		0.0012570395180525413	0.026373158040525056		0.392468987595038													
chr20	28250000	28500000		0.008385670075266631	0.06811716390405999		0.39213441624691714													
chr20	28500000	28750000	0.3082639720339089	0.27957369874725974	0.39331076008670235		0.37459415584415584													
chr20	28750000	29000000	0.2616224799016315	0.22040768710885772	0.3492215538637487		0.3669070191836916													
chr20	29000000	29250000	0.4139878358572431	0.39951148863422126	0.4701671780529536	0.0028278548043811492	0.3739559118236473	-0.6680265556989227	-0.7409647237148087	-0.984134780201366	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
chr20	29250000	29500000	0.6115838504731428	0.6699209637982593	0.6088347830810302	0.002037431858920768	0.40924868074676385	-0.8037452487230847	-0.5516344565611441	-0.8787357304444875	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0
chr20	29500000	29750000	0.550746091241709	0.5890973777536681	0.5709278342982239	0.0028969263431789746	0.39254554759880234	-1.0273143900612611	-0.3227530200537222	-0.6388448695561272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	29750000	30000000	0.39299738017857394	0.3835227569578304	0.4606629040641421	0.0033992247069809106	0.39531437725270324	-0.7544837445378999	-0.6289219978743267	-0.9234066542477439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	30000000	30250000	0.23751227375082465	0.20079381566105078	0.3333211243529853		0.37034571472903915													
chr20	30250000	30500000	0.5356151864455913	0.5610451216701601	0.5571685151399847	0.002826494509561256	0.42057785629830496	-0.9982568588691177	-0.35384327553995865	-0.6159294768714265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	30500000	30750000	0.5553750695104459	0.604202126801235	0.5782009443089925	0.002936294397403295	0.417944	-1.122760385679638	-0.290063258094038	-0.5044530675342838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	30750000	31000000	0.45114519979976403	0.44478924108123635	0.49609495279730215	0.0028055570036678947	0.41158	-0.7943173156514862	-0.6866953567106232	-0.8628105043953614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	31000000	31250000	0.2153959989880289	0.1703734593241793	0.3070355355430376		0.39230070375744097													
chr20	31250000	31500000	0.8811478710865236	1.2972972223597208	0.8472418812949835	0.001485285458484902	0.422612	-1.363812890912733	0.5778873118427192	0.06467055875903294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
chr20	31500000	31750000	1.19727126591858	2.2935780847739182	1.12653434547744	0.0010035982489149799	0.487752	-0.23225999003839778	1.1863910889908618	-0.005718004481532081	0.0	0.0	1.0	2.0	1.0	1.0	3.0	4.0	4.0	5.0
chr20	31750000	32000000	1.1438123782314282	2.296566594853933	1.1272680382394327	0.001240933169300313	0.478172	0.379249056479852	0.8999759863109815	-0.1475708431109224	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr20	32000000	32250000	1.2274299068906704	2.50944015478685	1.1783548490612668	0.0011970639732882015	0.479452	0.5175915551903966	0.6053480558636823	-0.26911408405870957	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr20	32250000	32500000	1.124325560210893	2.295942130061094	1.1271147687756826	0.001257123629578774	0.463968	0.6264107614945844	0.3140912502201676	-0.3828591764916614	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr20	32500000	32750000	1.297137165088346	2.708530884649249	1.2242061807699929	0.0010782367343297693	0.516392	0.5353952602139798	0.3845626450091875	-0.4357419835627192	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr20	32750000	33000000	1.197319037767903	2.426621525378124	1.1587471917565428	0.0011491505328862794	0.476916	0.4239772494627831	0.5001216243249181	-0.3657411920970976	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr20	33000000	33250000	1.0606297272849108	2.080294973256087	1.0728774854203893	0.0013161811997335396	0.487896	0.15827199852131993	0.7498580676472946	-0.2603511387758535	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr20	33250000	33500000	1.209226191852477	2.436973854054215	1.1612162552218643	0.0010543609375747557	0.48446	0.5036897770240879	0.2457529479173274	-0.5354418484705048	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr20	33500000	33750000	1.116038833659436	2.251459150986783	1.1161426602744686	0.0011913692293739674	0.464732	0.6771435320627143	-0.02844621328021455	-0.6173446806319578	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	33750000	34000000	1.212457210038108	2.457779885561078	1.166162749182996	0.00113752812513788	0.472172	0.6381689423912528	-0.057437473169504163	-0.6314289525997754	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	34000000	34250000	1.0901945785523284	2.1775492822914813	1.0976696798351362	0.0012586639906520542	0.442152	0.6076578605609188	-0.05649828384831073	-0.6521108939698025	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	34250000	34500000	1.1186977315942528	2.222960848622676	1.109056263056905	0.001217046622934482	0.439444	0.6772237502102736	-0.27171101534421466	-0.7730602637336782	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	34500000	34750000	1.1108176784257562	2.2086346530830645	1.1054767491055595	0.001289422692221114	0.455272	0.6847303187767366	-0.27074467930577467	-0.7760907664135793	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	34750000	35000000	1.1711989429763945	2.328621102564273	1.135107743077483	0.0011958832616023702	0.458804	0.6775000103819658	-0.2343146793910403	-0.7664739044146671	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	35000000	35250000	1.0223254336678707	1.9894556207289482	1.049191587258894	0.0013559245781068967	0.440424	0.6644531194897965	-0.21291043097875223	-0.7658181193065958	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	35250000	35500000	1.1168935934682829	2.214717102363964	1.1069979113387276	0.001226920218043192	0.464944	0.7138190007040539	-0.28321291709948954	-0.7932083699872607	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	35500000	35750000	1.1458261748032903	2.3038695889571996	1.129058950276356	0.0012280431866113178	0.46636	0.7278279010641716	-0.35204558831080507	-0.8570601942610359	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	35750000	36000000	1.1340060485940866	2.283075722348898	1.1239521689442054	0.0011808880178858356	0.444388	0.7091864536886312	-0.3436204566233972	-0.8380170611799648	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	36000000	36250000	1.1551666247838641	2.3351252683286483	1.1366918953277712	0.0012073035522600082	0.483028	0.6671898405203373	-0.10007093964381988	-0.6927730520470636	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	36250000	36500000	1.1560250124319846	2.3376150175676296	1.1372977137505906	0.0011852470991576371	0.5082594972201304	0.6100415578994093	0.02185317721160882	-0.6350112645391512	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	36500000	36750000	1.1724685666135946	2.398630093787425	1.1520446484487756	0.001155318894481553	0.476816	0.6949520781519984	-0.25161609745835134	-0.7813370788234536	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	36750000	37000000	1.1670895852325034	2.39086483353881	1.1501783376313657	0.0011679748107455994	0.481356	0.7357401579412794	-0.30514146553574045	-0.7523161003225374	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	37000000	37250000	1.142688813954881	2.3389612663418022	1.13762515545169	0.0011280860954224847	0.442668	0.7285675834395727	-0.1840016401937483	-0.6749260374951356	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	37250000	37500000	1.2313604315735736	2.568938673652608	1.192242338238377	0.001166149492868495	0.5042	0.7072866336462137	-0.03735580480306802	-0.6359857484686559	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	37500000	37750000	1.2108078227089356	2.492344417341336	1.1743341769623268	0.0012101125829626965	0.455112	0.593080341009512	0.09307350819010639	-0.5845181140913096	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	37750000	38000000	1.137688881864266	2.316719776804647	1.132203322006536	0.0013035259895453819	0.463232	0.6027726955118988	0.18401924276876033	-0.46560920508290277	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	38000000	38250000	1.1919182814244795	2.4401042879507844	1.1619618405904197	0.001229860558862986	0.461668	0.6237313485773376	0.21674303032315023	-0.45845476193569323	1.0	1.0	2.0	4.0	3.0	4.0	5.0	6.0	7.0	8.0
chr20	38250000	38500000	1.14832979967071	2.311594299543942	1.1309501934109163	0.001131673518049762	0.465704	0.5057177506318967	0.4549299001064868	-0.3972579184293036	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
chr20	38500000	38750000	1.166019731160088	2.3344156492458765	1.136519168073899	0.0011750748964737764	0.456028	0.24056584378852988	0.7397497111101606	-0.34363973803502035	1.0	1.0	2.0	4.0	2.0	3.0	4.0	5.0	6.0	7.0
